User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1008210,P4363,F,51-55,18,A,4+,0,3,8.0,9.0,3857
1006132,P9215,M,36-45,10,B,3,1,9,15.0,15.0,7872
1009324,P4003,M,26-35,13,A,1,0,17,11.0,,10533
1006588,P9502,M,18-25,1,B,3,0,3,13.0,,4546
1003311,P2231,M,26-35,6,A,4+,0,7,2.0,,5979
1006048,P8959,F,36-45,9,B,3,1,7,,,5885
1006246,P3711,F,51-55,9,A,4+,0,6,12.0,16.0,2190
1000987,P7581,M,46-50,19,A,1,1,20,,,11156
1003321,P8705,M,18-25,0,C,0,0,8,,,4704
1004615,P1421,F,36-45,5,B,4+,0,4,7.0,,5425
1008365,P1946,F,26-35,20,A,0,1,15,14.0,,7998
1003741,P2834,M,0-17,13,B,4+,1,6,17.0,,5144
1003052,P2564,M,18-25,1,B,3,0,16,2.0,7.0,9721
1006574,P8332,M,18-25,5,B,0,0,5,9.0,,4961
1000726,P5944,M,46-50,0,B,4+,0,12,,,7301
1003760,P2308,F,18-25,2,C,4+,1,14,5.0,15.0,9051
1005806,P3986,F,18-25,3,A,0,0,6,4.0,,4892
1001875,P1386,F,55+,12,B,4+,0,3,1.0,,3266
1006993,P7131,M,26-35,2,A,0,1,19,9.0,,8464
1004033,P4258,F,0-17,14,C,1,0,10,16.0,2.0,7424
1005443,P7121,F,18-25,12,C,2,0,7,3.0,,4596
1000989,P5811,M,18-25,10,C,1,1,13,3.0,,7811
1003744,P7574,M,18-25,3,C,0,1,1,7.0,,4174
1008611,P7697,M,0-17,16,C,3,1,1,,9.0,3394
1000593,P4933,M,36-45,4,B,3,0,17,16.0,9.0,8807
1001774,P2439,M,18-25,20,C,2,1,4,,,4764
1000935,P7169,M,26-35,7,C,0,1,14,13.0,15.0,8017
1003808,P5480,F,46-50,20,A,4+,0,6,10.0,,4411
1000331,P1055,F,26-35,9,B,1,1,14,,2.0,10153
1007922,P4324,F,51-55,6,B,1,0,15,,,7701
1002702,P7777,F,26-35,16,C,2,1,1,6.0,11.0,4301
1005889,P1105,F,26-35,6,C,2,1,20,,13.0,9138
1005054,P4201,F,36-45,18,C,2,1,16,12.0,,10139
1003868,P1669,M,0-17,8,C,2,0,4,12.0,,4583
1004200,P9934,M,18-25,1,B,2,1,2,12.0,,3190
1000201,P1966,M,36-45,19,A,2,0,1,11.0,,4050
1002497,P1307,F,26-35,18,A,4+,1,13,14.0,,8779
1001842,P3138,F,46-50,5,B,4+,1,16,4.0,,8428
1009101,P1109,M,51-55,9,B,1,0,8,13.0,,5828
1004658,P4632,M,26-35,12,B,1,0,4,8.0,1.0,5313
1007544,P7728,M,36-45,1,B,2,1,2,3.0,,1790
1007718,P6684,M,26-35,9,C,1,0,13,,,6484
1000770,P7499,M,55+,9,B,2,1,5,11.0,,5055
1003155,P2915,F,46-50,4,C,4+,0,20,,,7828
1001628,P1556,F,51-55,3,C,3,1,13,,3.0,5361
1000386,P8619,F,18-25,1,B,4+,0,5,1.0,,6226
1006031,P1104,M,36-45,6,B,0,0,16,2.0,,10919
1006439,P3047,F,18-25,17,C,4+,1,6,7.0,,4735
1006401,P1145,M,18-25,16,B,0,1,16,5.0,,10859
1004008,P1873,F,51-55,10,A,1,0,13,2.0,,9041
1002466,P1298,M,0-17,20,A,4+,1,11,3.0,,8465
1002282,P4238,M,55+,17,A,3,0,1,10.0,,3625
1001856,P9837,F,18-25,7,A,4+,1,4,10.0,18.0,4772
1007980,P7382,F,46-50,11,A,4+,0,3,,6.0,4818
1001998,P3511,F,18-25,0,A,4+,0,18,,,9971
1005476,P7596,F,26-35,19,B,2,0,16,2.0,,7681
1009428,P1783,F,18-25,20,C,4+,0,13,,,10840
1004669,P5992,M,36-45,11,B,4+,1,13,16.0,,11044
1009342,P1370,F,26-35,5,C,3,1,7,4.0,,2809
1004318,P1486,F,36-45,2,C,0,0,15,6.0,,8733
1007064,P8378,M,0-17,4,B,0,0,15,13.0,,10995
1007446,P4196,F,0-17,13,B,3,1,5,6.0,,5983
1001431,P5287,M,18-25,11,A,1,0,17,10.0,,10976
1005624,P3261,F,26-35,12,C,4+,0,11,,,5394
1007461,P9572,F,46-50,12,C,1,0,13,,,8869
1001819,P1238,M,51-55,16,B,3,0,10,,,7547
1001130,P7843,F,18-25,14,A,1,0,15,,,9776
1006563,P2105,F,26-35,5,C,0,1,2,17.0,18.0,1857
1002658,P2386,F,36-45,11,A,2,0,11,11.0,12.0,5774
1003500,P2667,F,18-25,1,A,1,1,11,3.0,,6289
1008566,P3691,M,26-35,3,C,2,0,1,9.0,,2425
1002120,P8756,M,26-35,19,B,1,0,8,,,6451
1004020,P2996,F,18-25,20,B,3,0,17,7.0,,9425
1003259,P2425,F,0-17,11,C,2,1,8,,16.0,5619
1001823,P9023,M,18-25,2,B,1,0,13,8.0,,6821
1001474,P7849,M,36-45,16,B,3,0,5,5.0,,5202
1002242,P4247,F,0-17,5,A,0,1,6,3.0,12.0,2992
1003243,P3592,M,18-25,16,A,4+,0,20,2.0,,11877
1006990,P2490,M,26-35,16,C,3,1,14,14.0,17.0,9173
1005160,P2224,M,0-17,10,B,3,1,17,2.0,10.0,8186
1003134,P3587,M,18-25,6,A,0,0,16,10.0,,10652
1002070,P8714,F,51-55,1,A,2,0,9,10.0,9.0,4668
1000359,P4064,M,0-17,18,B,1,0,19,17.0,,12407
1001141,P8804,F,36-45,1,B,2,1,2,2.0,,3255
1001635,P1832,F,26-35,12,B,3,0,4,1.0,,5521
1004000,P3440,M,36-45,15,B,1,1,20,,11.0,11411
1003361,P5795,F,36-45,16,A,4+,1,9,1.0,,7240
1006583,P2646,F,18-25,10,B,4+,0,4,17.0,,5388
1007835,P1440,M,46-50,8,C,1,1,5,,,7069
1000006,P6956,M,26-35,8,A,3,0,6,2.0,,6470
1003267,P3367,M,46-50,13,B,0,0,20,4.0,,11618
1006564,P7696,F,26-35,12,B,2,1,1,3.0,,1502
1009783,P6190,F,55+,10,B,2,0,13,12.0,,4901
1004928,P5663,F,36-45,11,A,0,0,18,,2.0,9704
1002606,P8062,F,55+,2,C,0,1,3,11.0,,2463
1005906,P5331,M,26-35,0,B,4+,1,20,10.0,,9487
1003273,P4034,F,26-35,7,C,0,0,5,10.0,16.0,4321
1007611,P4262,M,36-45,18,A,1,1,13,,,9375
1000913,P3107,M,51-55,12,B,4+,0,10,6.0,,6275
1002011,P8036,M,55+,6,C,3,1,3,,,4934
1001442,P5320,M,26-35,12,B,4+,1,11,12.0,,7460
1005546,P6938,F,46-50,5,B,4+,0,1,8.0,,2745
1001829,P3747,M,18-25,2,B,2,0,15,2.0,12.0,10670
1008767,P5677,F,26-35,5,A,0,1,4,,,4114
1006468,P8972,M,18-25,2,B,1,1,15,14.0,,8355
1000929,P5264,M,26-35,12,A,0,0,7,1.0,,6449
1003699,P4133,M,51-55,12,A,2,0,15,3.0,,11177
1009655,P2465,F,18-25,12,B,0,0,4,,,4264
1001054,P5109,M,36-45,0,A,1,0,3,,,4028
1005744,P3211,M,36-45,7,C,0,1,14,11.0,10.0,8190
1001900,P6539,M,18-25,4,C,2,0,6,,,4816
1009649,P2689,M,26-35,19,B,1,1,1,6.0,,3252
1006980,P8727,F,26-35,16,C,0,1,9,,,5888
1007069,P8764,F,18-25,8,C,2,1,12,,,9315
1009591,P5541,M,46-50,12,A,2,0,18,5.0,,9555
1003415,P4541,M,55+,12,C,4+,1,3,11.0,16.0,2371
1000442,P1818,F,18-25,4,A,1,1,19,,,9990
1006218,P5521,F,18-25,13,B,1,0,3,13.0,,5201
1004652,P2124,F,26-35,10,B,0,0,14,4.0,,9691
1007939,P6660,M,36-45,13,B,4+,1,4,,,3247
1007833,P6641,F,18-25,6,A,1,0,13,,,8895
1009370,P2129,M,0-17,16,A,2,1,13,8.0,,10931
1007597,P2702,F,26-35,3,B,1,0,2,,,2159
1004458,P3001,F,55+,9,B,4+,0,2,1.0,,3131
1006591,P7912,M,26-35,9,C,3,0,10,,,5362
1009449,P4878,F,26-35,14,B,2,0,11,2.0,,9464
1002309,P8232,M,55+,19,A,1,0,15,,4.0,7649
1006268,P7331,F,36-45,11,A,2,0,3,,,3380
1000910,P7035,M,36-45,8,B,0,0,14,1.0,3.0,9322
1004340,P7523,F,26-35,2,B,2,0,18,14.0,,8499
1004009,P9111,F,55+,14,A,1,0,19,13.0,,9253
1006628,P9736,M,36-45,11,A,0,1,19,,,10497
1002169,P3401,M,51-55,14,A,0,0,1,6.0,,6408
1002172,P9974,M,36-45,0,A,0,1,19,17.0,,9593
1005668,P1539,M,36-45,14,B,3,1,3,,,4092
1006313,P6615,F,18-25,10,C,3,0,20,,,9261
1008315,P3956,F,26-35,4,B,0,0,8,,,5902
1008036,P9077,F,46-50,6,C,1,1,17,8.0,,10220
1006789,P4722,F,18-25,11,A,0,1,1,11.0,10.0,2332
1000785,P6087,F,26-35,19,B,0,0,6,2.0,,6183
1006139,P7460,F,18-25,5,B,2,1,17,11.0,,8382
1006344,P3170,M,46-50,2,B,2,0,1,14.0,13.0,548
1002416,P4391,F,18-25,9,B,2,0,13,13.0,,8289
1008988,P7942,F,46-50,20,B,4+,0,12,8.0,,10489
1004154,P2616,M,36-45,3,B,2,0,5,,,3045
1005619,P7458,F,18-25,12,A,2,1,20,9.0,,10935
1001936,P3756,F,26-35,18,B,1,1,13,10.0,,9852
1003807,P7853,F,18-25,4,B,3,1,8,,,5318
1007151,P8709,M,26-35,17,C,3,0,12,11.0,,6408
1009493,P2936,M,26-35,0,B,3,0,9,16.0,,5954
1003236,P4091,F,0-17,20,B,4+,0,17,,,11788
1002352,P1968,M,55+,20,B,0,0,14,3.0,,8492
1001932,P8297,F,0-17,15,C,2,0,7,,,5979
1008556,P4203,F,36-45,15,C,1,0,4,10.0,,3236
1004916,P7499,F,26-35,15,C,4+,0,7,,,5581
1005498,P6173,M,36-45,18,B,3,1,17,1.0,,10644
1000946,P1889,F,26-35,15,A,4+,1,17,,,9851
1009569,P9984,F,36-45,0,B,1,0,1,11.0,10.0,1882
1001439,P8382,F,36-45,19,B,4+,1,2,5.0,,4472
1007730,P4531,F,36-45,19,C,3,0,18,2.0,8.0,11143
1004857,P1801,F,18-25,9,A,0,0,9,17.0,,7023
1000340,P9234,M,36-45,1,B,3,1,5,,,4008
1000382,P4349,F,18-25,13,A,3,1,1,,,2435
1009748,P9005,M,0-17,7,C,3,0,7,4.0,8.0,7876
1008491,P4201,F,26-35,5,A,4+,0,2,,2.0,3265
1000138,P1349,M,26-35,2,B,1,1,3,1.0,,3311
1000358,P1583,F,26-35,15,A,3,0,4,10.0,,2728
1004931,P4377,F,36-45,16,A,4+,0,3,15.0,,3041
1009714,P7028,M,26-35,11,B,1,1,19,4.0,,9789
1003456,P8694,M,26-35,18,A,0,0,12,6.0,,8707
1001627,P7196,F,0-17,19,B,3,0,15,2.0,10.0,8713
1009495,P8083,M,36-45,2,C,2,0,4,13.0,,4038
1006626,P4401,M,26-35,12,C,4+,1,1,,,1700
1005004,P4185,F,26-35,15,A,0,1,16,,,10985
1009326,P6285,F,36-45,10,C,0,0,6,15.0,,4115
1006652,P7772,F,26-35,19,B,0,0,17,11.0,,10222
1006416,P9490,F,26-35,15,C,4+,0,5,5.0,1.0,4263
1003170,P4347,F,26-35,19,C,1,0,13,14.0,,7958
1003835,P1788,M,36-45,1,A,2,0,12,16.0,,6207
1008017,P5945,F,36-45,3,B,1,0,1,,,2936
1002151,P3889,M,18-25,3,A,3,0,12,,,6104
1009429,P6273,F,18-25,16,C,2,1,2,,,4137
1006905,P4272,F,18-25,0,B,1,0,18,9.0,15.0,9057
1002834,P6234,M,36-45,0,B,3,0,9,5.0,12.0,6656
1009190,P7902,F,46-50,4,B,2,0,16,11.0,17.0,9514
1002567,P8612,M,26-35,11,C,4+,1,20,12.0,,10579
1001307,P3492,M,18-25,5,C,3,0,15,17.0,,9039
1008848,P7745,M,36-45,5,B,1,0,10,,4.0,6062
1002660,P5240,F,46-50,16,B,2,1,2,,,5339
1003730,P3322,F,51-55,12,C,3,1,4,,,3889
1006207,P6298,F,36-45,7,C,3,1,18,17.0,,9378
1003162,P2861,F,46-50,11,A,4+,0,19,3.0,,9697
1001140,P7620,F,0-17,14,A,3,0,18,2.0,5.0,9160
1008458,P5047,F,18-25,18,A,2,1,14,,,11120
1001708,P8581,M,18-25,20,B,0,0,8,,,7284
1003630,P8320,F,36-45,19,A,2,0,5,7.0,15.0,5222
1003211,P2098,F,0-17,16,B,2,1,5,16.0,,4389
1006538,P6247,F,26-35,8,B,4+,1,8,,,7016
1009702,P2734,F,26-35,20,B,4+,1,11,9.0,14.0,6945
1000475,P5663,M,26-35,17,B,3,1,7,13.0,,6265
1007684,P6909,M,46-50,1,A,4+,1,13,,,10204
1009168,P4416,M,18-25,10,C,3,1,17,,,8551
1001207,P7302,M,26-35,19,C,0,0,19,5.0,,11687
1001960,P8593,M,36-45,16,B,1,1,3,11.0,,4806
1000557,P1680,F,0-17,20,C,4+,0,2,,,4634
1000882,P9163,M,36-45,17,A,4+,1,6,6.0,17.0,5378
1004761,P3070,M,46-50,14,C,0,0,19,6.0,14.0,10029
1005867,P7668,F,51-55,6,A,4+,0,15,16.0,,8632
1006963,P9001,F,46-50,15,B,0,0,4,4.0,1.0,3953
1007166,P3191,M,26-35,0,A,3,0,19,5.0,,7102
1007929,P9859,F,36-45,17,B,4+,1,7,6.0,,4831
1005347,P8586,F,0-17,7,A,4+,0,20,,14.0,10040
1007269,P9872,M,18-25,6,B,3,0,14,14.0,8.0,6967
1009802,P3846,F,18-25,1,B,4+,0,7,13.0,,5041
1008125,P3463,M,26-35,11,C,2,0,20,10.0,,10051
1002454,P7837,M,46-50,15,B,0,1,14,,,8748
1004494,P5922,F,26-35,8,A,1,0,5,7.0,,7081
1001946,P5392,M,26-35,19,A,2,0,15,4.0,,10912
1002808,P4183,M,26-35,10,C,1,0,12,16.0,,8410
1006642,P4167,F,26-35,14,B,2,1,17,,,11811
1003825,P3997,F,55+,2,B,2,1,5,3.0,,4033
1003536,P7521,F,18-25,20,B,2,0,19,13.0,,10725
1006068,P4227,F,36-45,12,A,0,1,10,8.0,,5453
1003802,P7564,M,26-35,20,A,1,1,12,,,9834
1004699,P3024,F,0-17,12,B,3,1,2,13.0,,5868
1001970,P1329,F,26-35,1,A,3,0,17,12.0,,9949
1005806,P3486,M,46-50,5,A,4+,1,5,15.0,2.0,6308
1006142,P2155,M,18-25,5,A,0,0,15,15.0,12.0,5315
1002819,P5477,M,0-17,11,A,0,1,20,,,13768
1009094,P3185,M,18-25,3,A,0,1,13,8.0,,7555
1000364,P8086,F,36-45,4,C,2,1,20,,,13067
1004258,P3317,F,36-45,7,B,0,0,11,7.0,,8898
1003119,P4621,M,26-35,5,C,3,1,18,8.0,,10727
1001863,P5491,M,26-35,20,A,0,0,9,9.0,,6688
1000115,P3511,M,51-55,2,A,2,0,16,17.0,,9010
1007084,P8842,M,36-45,7,C,1,0,15,15.0,,6428
1008016,P9641,F,46-50,18,B,0,1,4,16.0,,5797
1002384,P8848,M,46-50,20,A,1,0,12,7.0,5.0,5234
1003935,P6404,F,36-45,10,B,4+,0,13,,,7442
1007742,P6393,M,26-35,17,B,2,0,9,6.0,16.0,8772
1005442,P2293,F,46-50,9,C,0,1,15,12.0,,9405
1002490,P3465,F,51-55,19,A,4+,1,18,15.0,,8504
1006980,P4175,F,0-17,11,B,4+,1,20,10.0,4.0,9052
1009134,P8849,F,0-17,19,B,1,0,7,4.0,,5223
1007661,P9444,M,55+,7,C,3,1,12,11.0,,7614
1001724,P9210,F,18-25,18,C,3,1,10,,,8132
1008182,P3759,M,46-50,20,A,3,1,7,13.0,,7025
1002767,P6255,F,26-35,15,B,3,1,14,10.0,,7229
1001137,P9414,F,18-25,20,C,2,1,15,,,9942
1004117,P1002,M,18-25,17,B,0,1,4,,,5790
1003420,P9130,M,18-25,8,C,0,0,8,4.0,,6566
1005845,P2259,F,18-25,3,C,2,0,19,4.0,,12754
1004778,P9190,F,26-35,8,A,1,1,19,5.0,,10952
1003906,P5323,M,36-45,1,A,0,1,5,9.0,,5521
1003637,P6773,F,55+,8,C,4+,1,3,,,5931
1002953,P3568,M,26-35,8,A,0,0,10,,,7800
1005929,P2885,M,26-35,17,A,2,0,15,,18.0,8659
1000276,P8060,M,26-35,10,B,1,0,2,5.0,18.0,5191
1001999,P8844,F,26-35,12,C,0,1,10,7.0,,6238
1001227,P7111,F,26-35,5,A,2,1,16,8.0,,7521
1006337,P3338,M,0-17,8,B,4+,0,3,1.0,,2904
1003735,P4758,M,0-17,15,A,3,0,7,,,7478
1000695,P5810,M,18-25,3,A,4+,0,19,,,10824
1009501,P7791,M,18-25,1,B,4+,0,15,11.0,,9633
1004152,P8171,F,36-45,6,A,1,0,12,9.0,,7910
1007901,P3731,M,18-25,14,C,0,1,2,,,4167
1007470,P1869,F,51-55,5,C,3,1,13,15.0,,7882
1007537,P6166,M,51-55,10,C,2,0,20,11.0,15.0,11609
1002841,P1093,F,55+,19,A,3,0,19,7.0,1.0,10017
1004208,P3987,F,51-55,16,B,0,1,7,,,4212
1008733,P9627,F,18-25,3,A,1,1,3,3.0,2.0,2798
1001088,P5947,F,26-35,18,A,0,1,6,16.0,4.0,6133
1003363,P7651,F,18-25,6,B,2,0,1,8.0,,1983
1000024,P7979,M,46-50,10,B,3,0,2,10.0,,6256
1009764,P7794,M,51-55,12,A,4+,0,1,9.0,,3950
1006144,P7524,F,46-50,20,A,0,1,4,3.0,,4943
1005668,P4144,M,26-35,2,C,1,1,5,,,3692
1004236,P4587,M,36-45,13,B,1,0,2,,,4979
1009959,P1076,M,18-25,1,C,3,1,16,,,7306
1008068,P9959,M,0-17,17,C,4+,0,8,,,6899
1002235,P7553,M,36-45,4,B,2,1,15,,,8017
1007295,P9297,M,26-35,12,A,4+,0,11,7.0,,7565
1008392,P7694,M,55+,12,C,3,0,10,,,7604
1008448,P3873,F,18-25,13,A,4+,0,3,6.0,,2605
1003747,P4346,M,46-50,11,A,3,0,11,7.0,,5355
1003175,P8024,M,26-35,20,C,4+,1,17,12.0,5.0,9182
1004897,P4148,M,46-50,12,B,0,0,10,7.0,,8075
1005037,P1244,F,46-50,17,A,1,1,17,,,10268
1007427,P3625,F,51-55,12,B,3,0,14,,11.0,7837
1008605,P4849,M,18-25,3,B,3,0,1,11.0,,5242
1002014,P8737,F,51-55,9,A,1,1,9,,15.0,7682
1001381,P9333,F,18-25,4,A,2,1,15,12.0,14.0,9492
1001098,P1892,M,18-25,17,A,3,0,4,13.0,,4051
1003426,P6487,F,26-35,7,B,0,1,20,,,11659
1003655,P8251,M,46-50,13,C,4+,1,3,4.0,,4689
1007938,P8310,F,26-35,1,B,0,0,20,15.0,,9193
1009101,P3399,M,46-50,7,B,3,1,7,1.0,5.0,5395
1000187,P5640,F,36-45,15,A,2,0,3,2.0,,2854
1005409,P3960,M,18-25,6,A,3,0,15,10.0,,7804
1002092,P8325,M,51-55,2,A,2,1,10,4.0,,5047
1002130,P2469,F,0-17,3,A,1,0,16,,,9728
1005242,P4374,M,51-55,6,A,4+,0,17,,,9375
1008549,P9847,M,26-35,3,B,0,0,19,4.0,,8950
1005647,P9234,F,26-35,8,A,2,1,1,,,3501
1005185,P8923,M,26-35,16,C,0,1,1,9.0,16.0,3662
1005776,P6122,M,18-25,16,C,1,0,14,17.0,,10121
1007913,P6387,F,26-35,19,B,3,1,2,3.0,18.0,4100
1007547,P8631,M,18-25,13,A,2,0,2,,,2155
1007823,P8226,F,18-25,13,C,4+,1,20,7.0,,10184
1007355,P6108,M,18-25,12,C,2,1,10,,,5631
1006465,P3224,F,26-35,3,A,3,1,15,,,8856
1001497,P3110,F,46-50,12,B,3,0,15,14.0,,10021
1002555,P1957,M,26-35,20,C,4+,1,7,14.0,7.0,4447
1005409,P8146,F,51-55,16,B,4+,0,8,,,6011
1002951,P1560,M,36-45,14,A,1,1,11,9.0,,8923
1001238,P8413,M,36-45,17,B,0,0,16,12.0,,7849
1009165,P2312,F,36-45,10,B,2,0,7,,,4878
1004727,P2821,M,26-35,3,B,1,0,20,16.0,,10480
1003965,P6646,M,36-45,19,C,0,0,9,2.0,9.0,8321
1005686,P5945,F,0-17,10,B,1,1,19,16.0,13.0,10854
1009242,P6374,M,46-50,9,A,4+,1,1,,,4139
1003701,P3651,M,36-45,12,B,4+,0,18,,,10943
1002780,P5701,F,18-25,7,B,3,0,8,1.0,,5172
1007398,P3877,M,36-45,12,A,2,0,8,5.0,,8192
1001588,P6582,M,0-17,8,B,2,1,8,,,5175
1002368,P6390,F,18-25,0,C,2,0,14,10.0,,4266
1005789,P5083,M,0-17,0,B,1,0,2,,,939
1000436,P1745,M,46-50,14,A,1,0,3,12.0,,4200
1002828,P9749,F,36-45,3,A,2,1,7,1.0,,4582
1001556,P1941,M,46-50,19,B,3,0,3,6.0,6.0,3996
1007570,P5023,M,0-17,0,B,0,0,15,,6.0,8480
1007480,P3296,F,26-35,11,A,1,1,11,,11.0,8501
1009496,P1939,F,36-45,10,B,2,0,2,4.0,,3945
1000182,P2610,M,18-25,18,A,4+,0,18,,,11358
1007190,P7300,M,36-45,14,A,1,0,14,5.0,6.0,7444
1006687,P2725,F,18-25,20,B,0,1,18,9.0,7.0,9777
1005565,P9853,M,18-25,9,A,1,0,2,4.0,,4480
1007241,P8187,M,26-35,0,C,0,0,4,14.0,3.0,4030
1007651,P1032,M,36-45,2,A,0,0,14,15.0,,8592
1005575,P6985,F,18-25,13,B,1,1,7,4.0,,6316
1001589,P4414,M,18-25,14,B,0,0,15,14.0,,9339
1009779,P2156,M,18-25,0,B,1,0,6,,,6598
1008851,P4126,F,18-25,9,C,1,1,5,7.0,,3902
1000159,P9252,F,18-25,0,B,3,1,20,15.0,5.0,9017
1006555,P2543,F,26-35,14,B,4+,1,18,8.0,,7922
1009203,P1271,M,36-45,2,B,0,0,11,9.0,,7718
1008244,P6295,M,26-35,20,B,1,0,8,,,6016
1006846,P5076,F,36-45,19,C,0,0,12,6.0,,9459
1002307,P6902,M,36-45,11,B,1,1,18,12.0,7.0,10458
1001228,P3709,M,18-25,18,B,1,1,15,,12.0,8973
1007226,P6221,M,0-17,15,C,1,1,8,,,5134
1005590,P9529,M,46-50,7,C,4+,0,4,15.0,,5336
1006919,P7722,F,0-17,13,B,0,1,15,13.0,,8715
1005585,P9201,F,18-25,17,B,4+,1,11,,,7741
1009227,P5144,M,0-17,0,A,4+,1,1,8.0,,3425
1006046,P6606,F,36-45,1,B,4+,1,2,11.0,,3179
1004945,P7766,M,36-45,11,B,4+,1,8,8.0,,5140
1007927,P1730,M,55+,16,C,3,0,16,8.0,6.0,10286
1007016,P5890,F,51-55,1,B,0,0,1,,1.0,3444
1007758,P2648,F,26-35,16,B,0,0,3,,,4592
1005086,P5228,M,26-35,20,A,1,0,18,13.0,12.0,11459
1009456,P3130,M,18-25,6,B,0,0,16,,12.0,9931
1007161,P5366,M,18-25,5,C,4+,0,20,8.0,,10125
1001884,P2506,M,18-25,5,A,2,1,20,17.0,,10080
1001809,P3158,F,18-25,7,A,0,0,13,6.0,,10292
1003167,P3916,F,18-25,4,B,2,0,20,16.0,17.0,11831
1006352,P4229,M,18-25,14,B,3,0,4,14.0,18.0,4682
1009009,P7265,M,26-35,6,B,1,0,4,10.0,,5079
1006056,P5136,F,55+,2,B,1,0,2,2.0,,1795
1002437,P3689,M,26-35,9,B,1,1,13,13.0,11.0,7321
1006468,P8190,F,55+,2,A,3,0,13,,,5824
1009080,P3810,M,26-35,13,C,4+,0,20,,,11423
1005951,P7152,F,26-35,2,A,2,0,7,3.0,2.0,5277
1005276,P1012,M,26-35,0,B,0,1,7,,,6401
1008859,P6938,M,18-25,0,B,4+,1,17,9.0,,8846
1007818,P8999,M,18-25,18,C,1,0,10,13.0,,8660
1004728,P8219,F,51-55,3,C,1,1,12,,,7763
1002624,P6328,F,55+,1,B,4+,1,16,5.0,,11411
1005738,P4621,M,0-17,10,B,2,0,2,2.0,16.0,5701
1004232,P4683,M,18-25,11,A,4+,0,9,,,8351
1005793,P8872,M,26-35,12,A,3,0,12,17.0,18.0,8823
1004523,P6310,M,18-25,15,C,1,0,17,17.0,11.0,8927
1005571,P1652,F,26-35,15,C,2,1,16,9.0,11.0,9651
1009010,P6799,F,18-25,18,C,0,0,5,10.0,,7777
1009298,P9812,F,26-35,19,A,1,0,19,15.0,,11348
1002224,P4790,M,18-25,20,B,4+,0,17,,,9314
1008389,P2645,M,26-35,19,B,2,0,3,17.0,,5043
1006091,P5512,F,18-25,8,B,1,1,17,,,8092
1008662,P5759,M,26-35,15,B,0,0,15,4.0,,8173
1006361,P6874,F,55+,6,C,0,0,19,3.0,,10455
1001948,P4688,F,26-35,12,B,4+,1,15,1.0,,9607
1007094,P8689,F,46-50,3,A,3,0,18,7.0,,8422
1006318,P2379,F,46-50,12,A,4+,0,12,,,6849
1003796,P5243,M,55+,7,A,2,0,12,,,5808
1000234,P7507,F,46-50,1,B,4+,0,3,,,3105
1009120,P8819,M,36-45,6,A,2,0,11,,,4725
1003607,P9593,F,46-50,10,A,3,0,10,,,6241
1008043,P3653,F,0-17,16,B,4+,0,15,3.0,,9055
1000522,P6611,F,26-35,13,C,0,0,11,2.0,3.0,5073
1005904,P7127,F,55+,12,C,2,0,1,,1.0,1911
1004888,P4923,M,36-45,14,A,2,1,20,13.0,,11068
1009821,P9459,M,55+,20,A,0,0,4,6.0,,4864
1005832,P6912,M,36-45,8,A,4+,1,8,5.0,,5800
1007122,P6130,M,46-50,2,C,3,1,20,13.0,,10766
1005842,P6439,F,36-45,12,B,1,0,13,1.0,,5914
1001316,P8880,M,36-45,12,A,4+,1,17,7.0,,10670
1001124,P7449,M,26-35,8,C,4+,1,15,,,8398
1005621,P2725,F,51-55,17,B,2,0,1,8.0,,2705
1005423,P8522,M,46-50,4,C,2,1,3,,,1502
1002587,P5784,M,46-50,10,A,3,0,17,,6.0,9379
1009215,P2232,M,36-45,1,B,3,0,4,10.0,,4574
1005672,P9808,M,26-35,16,B,3,1,8,2.0,,6630
1001378,P9338,F,0-17,19,C,0,0,15,16.0,,9345
1003374,P8446,F,51-55,20,C,1,1,8,13.0,,5993
1001519,P5616,M,36-45,3,B,1,1,14,5.0,,8007
1005777,P5725,F,18-25,17,A,3,1,6,,,4091
1007935,P4677,M,18-25,19,B,2,0,15,5.0,,9434
1006093,P7287,M,46-50,7,C,1,1,20,13.0,,10131
1008418,P9480,M,46-50,18,B,4+,0,9,1.0,,5630
1005355,P2409,F,46-50,11,C,0,0,5,6.0,,5566
1004968,P9205,F,36-45,10,B,2,0,13,11.0,,5910
1009083,P1256,F,26-35,15,B,0,1,7,,,6329
1005574,P2721,F,26-35,4,B,4+,0,17,,16.0,9745
1004072,P2423,F,0-17,2,B,1,0,8,16.0,,4687
1002257,P5953,F,46-50,11,C,0,0,5,13.0,,5896
1008588,P3990,M,18-25,14,B,0,0,7,,,5282
1004424,P2195,F,36-45,15,B,0,1,8,15.0,,5367
1003237,P5559,M,26-35,12,A,4+,0,7,,,4380
1003893,P5365,M,26-35,6,A,2,0,12,14.0,3.0,7450
1002005,P2244,F,51-55,14,C,2,1,6,,9.0,4090
1002016,P7766,M,0-17,2,A,4+,0,4,13.0,8.0,3070
1009388,P6302,M,36-45,11,C,0,1,3,5.0,,4082
1001772,P2306,M,0-17,7,B,0,0,5,3.0,,4692
1008353,P3402,F,0-17,11,C,3,0,19,12.0,,11767
1003976,P1496,F,26-35,17,C,1,0,8,7.0,12.0,7337
1001751,P4399,M,0-17,2,B,1,0,5,15.0,,5081
